CRIME	November Trial Date Set For Charleston Shooter Dylann Roof
CRIME	Chief Of New York City Corrections Officers Union Arrested For Corruption
CRIME	276 Dogs Rescued From A Single New Jersey Home After Hoarding Nightmare
CRIME	Colorado Man Arrested After Challenging Daughter To A 'Duel': Sheriff
CRIME	UCLA Gunman Killed Estranged Wife Before Campus Attack
CRIME	Staten Island Teen Dies From Asthma While Fleeing Racist Crew Waving Gun
CRIME	Beating Death Of Transgender Man In Vermont Homeless Camp Leads To Arrests
CRIME	Queens Man Unaware Of $2 Bail, Spends Nearly 5 Months At Rikers Island
CRIME	Surgical Tech In Needle-Swap Scandal At Swedish Medical Center Has HIV
CRIME	UCLA Shooter Had 'Kill List,' Left Another Victim: Police
CRIME	Two Killed In Apparent Murder-Suicide At UCLA
CRIME	Amid a Growing Movement to Close Rikers, One Prisoner Approaches Six Years Without Trial
CRIME	Ex-Cop Arrested For Fatally Shooting Church Drummer Whose Car Broke Down
CRIME	Investigation Underway After Alligators Found Eating Human Body In Canal
CRIME	Road Rage Video Shows Driver Crushing Veteran's Motorcycle With His Car
CRIME	Man Accused Of Driving Through Memorial Day Cross Display
CRIME	Car Plunges Off 200-Foot Sea Cliff On Hawaii's Hana Highway
CRIME	WWII Plane That Crashed In Hudson River Was Attempting Emergency Landing
CRIME	'Random' Shooting Rampage In Houston Leaves 2 Dead, 6 Wounded
CRIME	1 Dead, 3 Injured In Shooting At T.I. Concert In NYC
CRIME	White High School Football Players Accused Of Coat Hanger Assault On Black, Disabled Teammate
CRIME	Massachusetts Policeman Slain, Suspect Killed After Manhunt
CRIME	Untold Damage: America’s Overlooked Gun Violence
CRIME	Drug-Addled Puppy 'Looks Much Better' After Undergoing Doggie Rehab
CRIME	World's 2nd Oldest Female Orangutan Is Euthanized After Declining Health
CRIME	Man Accused Of Paying Stripper For Lap Dance With Fake $100 Bill
CRIME	George Zimmerman Gun Sells For $250,000
CRIME	San Francisco Police Chief Ousted After Fatal Police Shooting
CRIME	Jury Finds Cinemark Theater Chain Not Liable In 2012 Colorado Movie Massacre
CRIME	New York City Police Fatally Shoot Man With Knife Near Times Square
CRIME	L.A. School District Reaches $88-Million Settlement In Sex Misconduct Cases At Two Campuses
CRIME	New Evidence Frees Convicted Murderer Who Spent 19 Years Behind Bars
CRIME	9-Year-Old Girl Killed In Shooting Asked Police Days Earlier If They Could Keep Her Safe
CRIME	Judge Throws The Book At Ohio Puppy Killer, Calls Him 'Inhuman'
CRIME	Coast Guard Calls Off Search For Passenger Missing From Cruise Ship Off Texas
CRIME	Search Underway After Texas Woman Falls Off Carnival Cruise Ship
CRIME	Alabama Wants To Execute Man Despite Questions Of Mental Competency
CRIME	Auction For George Zimmerman's Gun Used To Kill Trayvon Martin Hijacked By Fake Buyers
CRIME	2 Troopers Suspended After Videotaped Pummeling Of Suspect
CRIME	George Zimmerman Auctioning Off Gun Used To Kill Trayvon Martin
CRIME	Accused Planned Parenthood Gunman Ruled Mentally Incompetent To Stand Trial
CRIME	Investigators: 2013 West Texas Fertilizer Plant Explosion Caused By Arson
CRIME	Televised Police Chase Ends With Officers Beating Suspect
CRIME	San Francisco Area Deputies Charged Over Videotaped Beating
CRIME	Cuts Like a (Gravity) Knife: New York Court Holds Strict Liability Applies to Gravity Knife Possession
CRIME	Maryland Shooting Suspect Eulalio Tordil Charged With Murder
CRIME	Man Shoots Up Bathroom When Occupant Takes Too Long, Police Say
CRIME	‘Acid Bandit’ Wears Ridiculous Fake Beard In Terrifying Bank Heist
CRIME	Three Victims Shot At Maryland Mall, Suspect At Large: Police
CRIME	Officer Captured After Shooting Spree Leaves 3 Dead In Maryland
CRIME	Michigan Man Sprayed Poison On Open Food At Grocery Stores, FBI Says
CRIME	Watchdog Probes Alleged 'Profiling' Of Somalis At Minneapolis Airport
CRIME	LAPD Hacked Into iPhone Of Slain Wife Of 'Shield' Actor, Documents Show
CRIME	Texas Man Kills Co-Worker, Then Takes Own Life
CRIME	Plane Hit Bald Eagle Before Crashing In Alaska, Killing 4
CRIME	Armed Burglary At Fraternity House Leaves Engineering Student Dead
CRIME	Man Fined $100,000 After Shining Laser At Ferry, Injuring 2
CRIME	Top L.A. Sheriff’s Official Resigns Over Racist Emails
CRIME	Jerry Sandusky Heads Back To Court To Overturn Child Molestation Conviction
CRIME	Toddlers Have Shot At Least 23 People This Year
CRIME	Louisiana Prisoner Freed After 41 Years Of Unconstitutional Life Sentence
CRIME	FBI arrests brother of San Bernardino terrorist and 2 others on marriage fraud charges
CRIME	The Blue Man Group Has One More Reason To Be Blue After Costume Theft
CRIME	Boozing Altitude: JetBlue Pilot Flew Drunk, Blamed Gum For .111 Reading, Feds Say
CRIME	Brother Of San Bernardino Shooter Among 3 Arrested By FBI
CRIME	Yet Another Toddler Accidentally Shot And Killed His Mother
CRIME	11-year-old Burned After School Driver Asks Him To Move Power Line: Cops
CRIME	Female Firefighter's Suspected Suicide Sparks Cyberbullying Probe
CRIME	Connecticut Man Arrested For Threatening To Bomb Trump Rally: Police
CRIME	Shooting At High School Prom Leaves 1 Dead, 2 Students Injured
CRIME	Missing Teens' Boat, Cell Phone Found Nearly A Year After Boys Were Lost At Sea
CRIME	It's Time to Enfranchise People With Felonies
CRIME	Priest Collared For Requesting Oral Sex In The Park, Sheriff Says
CRIME	Gunman Kills 5 In Georgia
CRIME	Mortician Who Inspired 'Bernie' Movie Sent Back To Prison For Widow's Murder
CRIME	More Than 500 Pounds Of Explosives Stolen From Train
CRIME	Guy Reportedly Caught On Video Stopping Traffic So He Can Moon The Police
CRIME	Employees Allegedly Paid In Meth For Their Bonus
CRIME	8 Family Members Dead In Mass Shooting In Ohio, Authorities Say
CRIME	Delaware Student Dies After Fight In High School Bathroom
CRIME	Video Shows Bystanders Didn't Help Assault Victim Before He Was Run Over
CRIME	Ex-New Orleans Cops Plead Guilty In Post-Katrina Killings
CRIME	Florida Tiger That Killed Zookeeper Is Now Receiving Threats
CRIME	Gun Homicides In San Bernardino Hit Grim Milestone
CRIME	Mother Of Slain Aurora Teen Calls Out Bernie Sanders On Gun Control
CRIME	Reporter Helps Driver Escape Sinking Vehicle On Live TV
CRIME	Manhunt Underway For Brothers After Couple's Suspected Murder
CRIME	Woman Accused Of Smuggling Cocaine Inside Coffee Bags
CRIME	2 Firefighters Shot, 1 Fatally While Responding To Call In Maryland
CRIME	Couple Threatened With Jail For Overdue Library Books
CRIME	Escaped Jail Inmate Found Hiding Inside A Dishwasher
CRIME	Jack McCullough Freed After Wrongful Conviction For 1957 Murder
CRIME	Manson 'Family' Member Seeks Parole For 1969 Murders
CRIME	Judge Weighs Bid To Dismiss Child Sex Abuse Claim Against Cosby
CRIME	Georgia Executes Kenneth Earl Fults, Man Who Killed Neighbor
CRIME	Cop's Conviction Brought Thousands Of Asian Americans Into New York's Streets
CRIME	A Death In Police Custody: What Really Happened At Chicago's Homan Square?
CRIME	Traffic Courts Are Driving Inequality In California
CRIME	Accused Colorado Clinic Shooter Hoped Fetuses Would Thank Him For Stopping Abortions
CRIME	Former South Carolina Police Officer Reportedly Gets Probation For Black Man's Slaying
CRIME	Jury Finds Ex-Cop Guilty Of Child Molestation, He Drinks Poison
CRIME	Texas Cop Fired After Filmed Body Slamming Middle School Girl
CRIME	Man Says Horror Dental Procedure Left Him Toothless
CRIME	Real-Life Hamburglar Allegedly Breaks Into Five Guys, Makes Himself A Burger
CRIME	Former New Orleans Saints Footballer Will Smith Shot Dead
CRIME	Bank Robbers Wrap Up Head-To-Toe In Aluminum Foil For Heist
CRIME	Arsonist Who Took Selfie Video Sentenced To 20 Years For Wildfires
CRIME	Ex-Vanderbilt Football Player Convicted Of Raping Unconscious Student
CRIME	Alleged Mastermind Of Texas Dentist's Murder Arrested In Mexico
CRIME	Suspects Chased By Cops Spin Doughnuts On Hollywood Street
CRIME	Tennessee Police Officer Fatally Shoots Axe-Wielding Attacker
CRIME	NYPD Cop Didn't Use Excessive Force In Fatal Shooting, Jury Finds
CRIME	Teen Inventor Killed After Rocket-Powered Skateboard Explodes
CRIME	Texas To Execute Man For Murdering Boy And Drinking His Blood
CRIME	Man Survives Nearly Driving Off A Cliff Only To Be Hit By A Bus
CRIME	Scuba Diver Killed While Exploring Deadly Underwater Caverns
CRIME	What We Can Learn From German Prisons
CRIME	Knife 'Found' At O.J. Simpson's Former Home Ruled Out As 1994 Murder Weapon
CRIME	Serial Killer's Ohio Home Available For Rent During Republican Convention
CRIME	Bikini-Clad Attackers Gang Up On Woman In Disturbing Video, Cops Say
CRIME	Woman Bitten By Police Dog As She Slept Is Challenging How Cops Use Dogs
CRIME	In Fatal Shootings By Police, 1 In 5 Officers' Names Go Undisclosed
CRIME	Human Rights Watch Chastises Louisiana For Endangering HIV-Positive Inmates
CRIME	Passenger Arrested After In-Flight Yoga Session Turns Violent
CRIME	Muslim Woman Lied About Being Slashed In Face And Called 'Terrorist' (UPDATE)
CRIME	Man Sentenced For Fatally Beating 9-Year-Old Boy Over Birthday Cake
CRIME	Listen To Angry Woman Dial 911 Over Wrong Pizza Toppings
CRIME	Another Sandy Hook Playground Is Desecrated, and a Connecticut Woman Springs Into Action
CRIME	State Trooper Killed In Shooting At Virginia Greyhound Bus Station
CRIME	Convicted Killer John Modie Captured After Escape From Ohio Prison
CRIME	Cabbie Drives Self To Police Station After Getting Shot In The Face In East Orange
CRIME	Drunk American Airlines Pilot Arrested Right Before His Flight
CRIME	Masked Robber Foiled After Unfriending Victim On Facebook
CRIME	Second Ex-Student Admits To Placing Noose On Ole Miss Statue
CRIME	Doc Says There's A Reason His Semen Could Be On A Patient's Face
CRIME	Canadian Judge Finds Radio Star Jian Ghomeshi Not Guilty Of Sexual Assault
CRIME	Angry Customer Unleashes 13-Foot-Long Python In A Los Angeles Sushi Restaurant
CRIME	Texas Executes Adam Ward, Man Who Killed City Worker
CRIME	Students Found With Bomb-Making Materials At George Mason University, Cops Say
CRIME	Easter Bunny Gets Hopping Mad In New Jersey Mall Brawl
CRIME	Austin Police Officer Caught On Video Allegedly Pepper-Spraying Handcuffed Man
CRIME	'Very Disorderly' Waldo Makes It Easy For Police To Find Him
CRIME	Texas Mother Arrested For Allegedly Burning 2-Year-Old Daughter In Hot Oven
CRIME	Human Skull Found Near Hollywood Sign In Los Angeles
CRIME	Paddlers Find Dead Dog Tied To Shovel Stuck Underwater
CRIME	Prep School Sexual Assault Convict Owen Labrie Sent To Prison
CRIME	Body Of Teen Girl Found In Texas Field Days After Father's Killing
CRIME	California College Student In Stabbing Spree Was Inspired By ISIS And Acted Alone, FBI Says
CRIME	South Carolina Police Officer Killed While Serving Warrant
CRIME	Abdul Malik Abdul Kareem Guilty Of Conspiring To Support ISIS In Texas Attack
CRIME	Lawsuit Against Uber By Driver Charged With Murder A Hoax, Court Says
CRIME	Seattle's Vigilante 'Bike Batman' Confronts Thieves, Gets Stolen Bicycles Back
CRIME	DJ Fined For Playing 'F**k Tha Police' While Cops Cleared Out Bar
CRIME	Nephew Of Inmate Who Beat Up Jared Fogle Says He Was Seeking 'Justice' For Abused Kids
CRIME	Andy Benavidez, Accused In Racist Assault, Claims He's 'Allergic To Black People'
CRIME	Police Say Friendly Fire That Killed Maryland Officer A 'Tragic' Misunderstanding
CRIME	Good Samaritan, Cops Save Kittens Left To Die In Suitcase
CRIME	Why Police Warned Their Community About A Rap Battle Challenge
CRIME	Car Flips 4 Stories From Parking Garage, Driver Escapes Without Serious Injuries
CRIME	Michigan Shooting Spree Suspect Says Uber App Controlled Him: Report
CRIME	Fort Worth Police Officer Critically Wounded After Making Traffic Stop
CRIME	Hatchet-Wielding Attacker Shot Dead By 7-Eleven Customer, Deputies Say
CRIME	Slain Maryland Officer Died By Friendly Fire During Station Ambush [UPDATE]
CRIME	White Man Allegedly Yelled 'Trump' As He Beat Up Muslim And Latino Men
CRIME	Police In LA Shoot And Kill Suspected Cruiser Thief After High-Speed Chase
CRIME	Officer Pulled From Patrol After Video Appears To Show Him Spraying Bikers
CRIME	Teen Vanishes After Moving To Atlanta To Start A New Life
CRIME	Inmates Stab Officer, Set Fires In Alabama Prison Riot
CRIME	Snowmobiler Ambushes Iditarod Front-Runners, Runs Over Sled Dogs
CRIME	'Dog Whisperer' Cesar Millan Defends Methods Amid Animal Abuse Investigation
CRIME	Amber Alert Canceled After 7-Year-Old Ariel Revello Found Safe
CRIME	Man Pulls Gun On Taxi Driver, Oblivious To The Waiting Cop Behind Them
CRIME	Gunmen Shoot Up Backyard Party Near Pittsburgh, Killing At Least 5
CRIME	Officer Who Slit Restrained Dog's Throat To Get $45,000 In Back Pay
CRIME	19 Severely Neglected Dogs Discovered In 'Unventilated' U-Haul; 2 Arrested For Animal Cruelty
CRIME	Man Suspected Of Shooting Idaho Pastor Who Led Prayer At Ted Cruz Rally Arrested
CRIME	Hollywood Cinematographer Arrested For DUI While Reportedly Driving With Son
CRIME	California Commuter Train Derails Into Creek; At Least 14 Hurt
CRIME	Authorities Chase Alleged Gunman Wanted In Quintuple Homicide
CRIME	Garbage Truck Driver Miraculously Survives Plunge From Highway Ramp
CRIME	Man Accused Of Shooting And Burning 2 People After Refusing To Pay Cab Fare
CRIME	Ruh-Roh! Runaway 'Mystery Machine' Takes Police On High-Speed Chase
CRIME	Maine Man Charged In 1980 Cold Case Murder Of Teenage Girl
CRIME	What a Knife Can Tell Us About the O. J. Simpson Case - The New Yorker
CRIME	Police Seek 'Cute,' 'Handsome' And 'Well Dressed' Con Man
CRIME	Brazilian Man Hides In SUV's Gas Tank In Desperate Bid To Enter U.S.
CRIME	Woman Guilty Of Killing 6 Family Members At Christmas Eve Gathering
ENTERTAINMENT	Will Smith Joins Diplo And Nicky Jam For The 2018 World Cup's Official Song
ENTERTAINMENT	Hugh Grant Marries For The First Time At Age 57
ENTERTAINMENT	Jim Carrey Blasts 'Castrato' Adam Schiff And Democrats In New Artwork
ENTERTAINMENT	Julianna Margulies Uses Donald Trump Poop Bags To Pick Up After Her Dog
ENTERTAINMENT	Morgan Freeman 'Devastated' That Sexual Harassment Claims Could Undermine Legacy
ENTERTAINMENT	Donald Trump Is Lovin' New McDonald's Jingle In 'Tonight Show' Bit
ENTERTAINMENT	What To Watch On Amazon Prime That’s New This Week
ENTERTAINMENT	Mike Myers Reveals He'd 'Like To' Do A Fourth Austin Powers Film
ENTERTAINMENT	What To Watch On Hulu That’s New This Week
ENTERTAINMENT	Justin Timberlake Visits Texas School Shooting Victims
ENTERTAINMENT	Twitter #PutStarWarsInOtherFilms And It Was Universally Entertaining
ENTERTAINMENT	Kanye West Spent $85,000 On Photo Of Whitney Houston's Bathroom For Album Cover
ENTERTAINMENT	People Are Rattled By How Much This Nigerian Man Looks Like Chadwick Boseman
ENTERTAINMENT	David Cross Proves Yet Again That He’s Terrible At Apologizing
ENTERTAINMENT	'Sesame Street' Creators Sue Makers Of Upcoming Adult-Themed Puppet Film
ENTERTAINMENT	What You Missed About The Saddest Death In 'Avengers: Infinity War'
ENTERTAINMENT	George Takei Accuser Walks Back Story Of Drugging And Sexual Assault
ENTERTAINMENT	Samantha Bee's Parents Think America Is Basically A War Zone
ENTERTAINMENT	Pete Davidson Says His Mental Illness Doesn't Ruin Romance
ENTERTAINMENT	James Corden And Adam Levine Get Pulled Over During 'Carpool Karaoke'
ENTERTAINMENT	Emilia Clarke Dishes On Her Final 'Game Of Thrones' Scene
ENTERTAINMENT	Hollywood Doesn't Need 'Difficult' Men To Make Great TV
ENTERTAINMENT	Harvey Weinstein Accusers Say They Never Thought He Would Be Arrested
ENTERTAINMENT	Harvey Weinstein Turns Himself In To Police For Alleged Sex Crimes
ENTERTAINMENT	John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece
ENTERTAINMENT	Now Boba Fett Is Getting His Own 'Star Wars' Movie
ENTERTAINMENT	Andy Cohen And Taylor Swift Are Over Their Katy Perry Drama
ENTERTAINMENT	'Infinity War' Writers Try To Clear Up Marvel's Problematic Timeline
ENTERTAINMENT	David Blaine Chews Glass And Lets James Corden Puncture His Cheek
ENTERTAINMENT	Amy Poehler: A 'Parks And Recreation' Revival Would Be 'Amazing'
ENTERTAINMENT	Ellen Tears Up When Ashton Kutcher Donates $4 Million To Her Wildlife Fund
ENTERTAINMENT	Ariana Grande Reveals Bee Tattoo In Honor Of The Manchester Attack
ENTERTAINMENT	Kim Kardashian Wished Kanye West A Happy Anniversary And, Fine, It's Pretty Cute
ENTERTAINMENT	Chris Hemsworth Dances 'Wrecking Ball' With His Kids In The Living Room
ENTERTAINMENT	Moses Farrow Defends Woody Allen And Accuses Mia Farrow Of Abuse
ENTERTAINMENT	Gwyneth Paltrow Says Brad Pitt Threatened To Kill Harvey Weinstein
ENTERTAINMENT	Stephen King Reveals Why Donald Trump Blocked Him On Twitter
ENTERTAINMENT	Fans Back Jessica Walter After She Addressed Verbal Harassment By Jeffrey Tambor
ENTERTAINMENT	Jessica Walter Discusses Jeffrey Tambor's Alleged Harassment While Male Co-Stars Brush It Off
ENTERTAINMENT	Harvey Weinstein Expected To Turn Himself In To The NYPD For Sex Crimes
ENTERTAINMENT	Sarah Silverman Sees No Reason Why Louis C.K. Can't Continue Being An Artist
ENTERTAINMENT	Brynn Cartelli Becomes Youngest-Ever Winner Of 'The Voice'
ENTERTAINMENT	‘13 Reasons Why’ Started A Conversation. Who’s Responsible For Finishing It?
ENTERTAINMENT	Lourdes Leon Gives Us Major Madonna Vibes In Moody New Ad Campaign Pics
ENTERTAINMENT	5 Ways Netflix Tricks You Into Watching More Shows And Movies
ENTERTAINMENT	Brad Pitt Made Ryan Reynolds Do One Demeaning Thing In Exchange For 'Deadpool 2' Cameo
ENTERTAINMENT	Robert De Niro Bans Trump From Every Nobu Restaurant
ENTERTAINMENT	Ariana Grande Shuts Down Fan Blaming Her For ‘Heartbreaking’ Mac Miller Split
ENTERTAINMENT	Parents Slam 'Show Dogs' Scenes As Grooming Children For Sexual Abuse
ENTERTAINMENT	Dave Grohl Wants To Apologize To The World For ‘Massive Jerk’ Trump
ENTERTAINMENT	Emilia Clarke Introduced Herself To Prince William In A Pretty Embarrassing Way
ENTERTAINMENT	Sarah Paulson Takes Impressions To Next Level On 'Tonight Show'
ENTERTAINMENT	The B-52s Are Still Ready To Party. And Be Taken Seriously.
ENTERTAINMENT	Donald Trump Tweet Rescues 'Roseanne' And Family In Season Finale
ENTERTAINMENT	Ellen Grills Mark Wahlberg About His Shirtless Instagram Selfies
ENTERTAINMENT	Idris Elba To Star As The New Hunchback Of Notre Dame For Netflix
ENTERTAINMENT	Ariana Grande Tweets Message Of Support On Manchester Bombing Anniversary
ENTERTAINMENT	Katy Perry Says She's 'Not Single' On 'American Idol'
ENTERTAINMENT	Miley Cyrus Comes In Like A Wrecking Ball To Prank A Sleeping Jimmy Kimmel
ENTERTAINMENT	Vanessa Bayer Feared Doing The 'Porn Stars' Skit With Donald Trump On 'SNL'
ENTERTAINMENT	Adam Rippon Wins 'Dancing With The Stars' Because It Was Destined
ENTERTAINMENT	Emilia Clarke Should Never Try To Imitate Chewbacca Ever Again
ENTERTAINMENT	Maddie Poppe Wins 'American Idol' After Runner-Up Reveals They're Dating
ENTERTAINMENT	Donald Glover Is On Board With Lando Calrissian's Pansexuality In 'Solo'
ENTERTAINMENT	Charlize Theron To Play Megyn Kelly In Film About Roger Ailes
ENTERTAINMENT	James Corden Reveals The Worst Part Of The Royal Wedding Ceremony
ENTERTAINMENT	Ariana Grande Reportedly Dating 'SNL' Star Pete Davidson
ENTERTAINMENT	Jim Carrey Pens New Pledge Of Allegiance For Students In Bullet-Riddled Schools
ENTERTAINMENT	Ellen Gets David Spade To Open Up About Dating Younger Women
ENTERTAINMENT	Shawn Mendes And Khalid Perform With Parkland Survivors At Billboard Music Awards
ENTERTAINMENT	Kelly Clarkson Calls For 'Moments Of Action' In Honor Of Texas Shooting Victims At Billboard Awards
ENTERTAINMENT	Chrissy Teigen Somehow Gets Even More Real About Life After Childbirth
ENTERTAINMENT	'Suits' Creator Pens Heartfelt Open Letter About Attending Royal Wedding
ENTERTAINMENT	Here Are The Movies Coming To Netflix This Week
ENTERTAINMENT	The Obamas Are Coming To Your Netflix Queue
ENTERTAINMENT	Sorry, Ben Affleck, Make Way For Justin Theroux's Giant Rat Tattoo
ENTERTAINMENT	Kelly Clarkson Rejects 'Moment Of Silence,' Calls For Change At Billboard Music Awards
ENTERTAINMENT	'Deadpool 2' Steals No. 1 Spot At The Box Office From 'Avengers: Infinity War'
ENTERTAINMENT	Did 'Westworld' Subtly Tease That Baby Theory?
ENTERTAINMENT	Donald Glover Tells Ellen About His Full Circle 'Star Wars' Moment With His Son
ENTERTAINMENT	A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death
ENTERTAINMENT	Jake Gyllenhaal Set To Star As Villain In 'Spider-Man' Sequel
ENTERTAINMENT	The 'Grey Gardens' Ladies Were The Unwitting Godmothers Of Reality TV Archetypes
ENTERTAINMENT	Kathryn Newton, The Boldest Teen On TV, Is Ready To Grow Up
ENTERTAINMENT	Asia Argento's Fiery Speech Closes Cannes: ‘I Was Raped By Harvey Weinstein Here’
ENTERTAINMENT	Tina Fey Tries Out For 'Mean Girls' The Musical On 'SNL'
ENTERTAINMENT	Chrissy Teigen, John Legend Announce Name Of Baby Boy With Adorable Photo
ENTERTAINMENT	What To Watch On Amazon Prime That’s New This Week
ENTERTAINMENT	Will Ferrell And Molly Shannon Cover The Royal Wedding As 'Cord And Tish'
ENTERTAINMENT	The Artist Formerly Known As Cedric The Entertainer Has Arrived
ENTERTAINMENT	BBC Trolls President Trump With Bigly Huge Royal Wedding Crowd
ENTERTAINMENT	What To Watch On Hulu That’s New This Week
ENTERTAINMENT	Ariana Grande Gives Fans Singing 'One Last Time' The Surprise Of Their Lives
ENTERTAINMENT	Jack Osbourne's Wife Files For Divorce
ENTERTAINMENT	Ariana Grande Calls Manchester Attack 'The Worst Of Humanity' One Year Later
ENTERTAINMENT	Chrissy Teigen Spills First Details About New Baby Boy: 'We Are In Love'
ENTERTAINMENT	Alec Baldwin And Wife Hilaria Welcome Another Baby Boy
ENTERTAINMENT	Kate McKinnon Breaks Out Another Impression Of Rudy Giuliani
ENTERTAINMENT	How Did Smallville's Allison Mack Get Involved With A Sex Cult In The First Place?
ENTERTAINMENT	Jennifer Aniston To Play Lesbian President In Netflix's 'First Ladies'
ENTERTAINMENT	Break Out The Book Of Shadows, The 'Charmed' Reboot Trailer Is Here
ENTERTAINMENT	Former Dave Matthews Band Violinist Boyd Tinsley Accused Of Sexual Misconduct
ENTERTAINMENT	So Many People Can't Name A Single Book On 'Jimmy Kimmel'
ENTERTAINMENT	Ellen DeGeneres Hilariously Explains How She Saved Meghan Markle’s Life
ENTERTAINMENT	Blake Lively Teases Ryan Reynolds And Hugh Jackman's Bromance
ENTERTAINMENT	'The Happytime Murders' Is A Very Adult-Themed Movie With Puppets
ENTERTAINMENT	Photo Of Daniel Radcliffe Holding Guns In Crazy Slippers Becomes A Magical Meme
ENTERTAINMENT	'The Bachelorette' Bios Are Here, And They Are Terrible
ENTERTAINMENT	Steven Tyler Admits To Hitting On Daughter Liv's Famous Pal While She Watched
ENTERTAINMENT	'Deadpool 2' Is Already Breaking Box Office Records
ENTERTAINMENT	Please Enjoy This Animated History Of Tina Fey For Her 'SNL' Return
ENTERTAINMENT	Deaf Activist Points Out That Marvel’s Diversity Problem Isn’t Just About Race
ENTERTAINMENT	'Magnum P.I.' Trailer Has Lots Of Close Shaves And No Big Mustache
ENTERTAINMENT	Chrissy Teigen And John Legend Welcome Baby Boy
ENTERTAINMENT	Serena Williams Explains Why Her Father Didn't Walk Her Down The Aisle
ENTERTAINMENT	'Star Wars' Writer Confirms Donald Glover's Character Is Pansexual In 'Solo'
ENTERTAINMENT	Medical Professionals Fact-Check 'Grey's Anatomy' Sex Scenes
ENTERTAINMENT	Amy Schumer Nails Why Meghan Markle's Fairytale Wedding Actually 'Sucks'
ENTERTAINMENT	Michael Keaton Ends Kent State Commencement Speech With 'I'm Batman'
ENTERTAINMENT	MTV Suspends 'Catfish' While It Probes Nev Schulman Sexual Misconduct Claims
ENTERTAINMENT	Whitney Houston Was Sexually Abused By Dee Dee Warwick: Cannes Documentary
ENTERTAINMENT	Patton Oswalt's Joker Theory Will Change How You Watch 'The Dark Knight'
ENTERTAINMENT	Backstreet Boys Release New Song 'Don't Go Breaking My Heart'
ENTERTAINMENT	GQ Expertly Spoofs Vanity Fair With Their Annual Comedy Issue Cover
ENTERTAINMENT	Stephen Piscotty Returns From Bereavement To Hit Mom-Tribute Home Run
ENTERTAINMENT	A Lando Calrissian 'Star Wars’ Spinoff Starring Donald Glover Isn't Happening
ENTERTAINMENT	Rapper T.I. Arrested For Disorderly Conduct, Public Drunkenness
ENTERTAINMENT	Robin Williams' Biographer Tells Sweet Story Of Their Comic Store Visit
ENTERTAINMENT	Tom Cruise Ankle-Break Scene Goes For Laughs In 'Mission: Impossible' Trailer
ENTERTAINMENT	The Many Lives Of Steven Tyler
ENTERTAINMENT	Pink Had A Badass Response To A Troll Who Said She Looked Old
ENTERTAINMENT	'Younger' Star Sutton Foster Returns To Her Broadway Roots For New Album
ENTERTAINMENT	Ryan Reynolds Is 'Genuinely Hurt' Trading Playground Insults With Josh Brolin
ENTERTAINMENT	John Travolta Sure Isn't Greased Lightning On Cannes Dance Floor
ENTERTAINMENT	35 Years Ago Today, Michael Jackson Moonwalked On TV For The First Time
ENTERTAINMENT	Hilary Duff Publicly Drags Neighbor Who Keeps Her Up ‘All Night’
ENTERTAINMENT	Jim Carrey Jabs 'Stooge' Donald Trump Over North Korea In New Artwork
ENTERTAINMENT	Fergie Rides The New York City Subway And It Will Never Be The Same
ENTERTAINMENT	Pauley Perrette Responds To CBS Statement About Her 'Multiple Assaults' Claim
ENTERTAINMENT	Here’s How To Become Kris Jenner’s Assistant, According To Kris Jenner
ENTERTAINMENT	Chris Pratt And Bryce Dallas Howard Really Need A Service Raptor On Their Flight
ENTERTAINMENT	Here Are The Surprise Shows Coming To Netflix In May
ENTERTAINMENT	The First Trailer For The Queen Biopic 'Bohemian Rhapsody' Is Here
ENTERTAINMENT	Jim Carrey's New Blood-Dripping Portrait Takes Aim At 'National Disgrace' NRA
ENTERTAINMENT	Khloé Kardashian Explains How She Chose True As Her Daughter's Name
ENTERTAINMENT	Sarah Paulson Was ‘Deeply Nerdy’ Around Rihanna While Filming ‘Ocean’s 8’
ENTERTAINMENT	Keith Richards Explains How He Got Rid Of Trump Nearly 30 Years Ago
ENTERTAINMENT	Damon Wayans Completely Rips Clayne Crawford In Twitter Outburst
ENTERTAINMENT	You Like Han Solo Because He’s A Scoundrel. 'Solo: A Star Wars Story' Forgot That.
ENTERTAINMENT	Pauley Perrette Reveals 'Multiple Physical Assaults' After 'NCIS' Exit
ENTERTAINMENT	Ariana Grande And Jimmy Fallon Make Sweet Music With Cardboard Instruments
ENTERTAINMENT	Here Are The Canceled And Renewed TV Shows For 2018-2019
ENTERTAINMENT	Willow Smith Tells A Shocked Jada Pinkett Smith She Self-Harmed As A Preteen
ENTERTAINMENT	David Duchovny Addresses The Nuttiest Fan Theories About 'The X-Files'
ENTERTAINMENT	Here Are The Movies Coming To Netflix This Week
ENTERTAINMENT	This Is What Super Mario Looks Like Without Hair, And People Are Freaked Out
ENTERTAINMENT	Channing Tatum's Mother's Day Message To Ex Jenna Dewan Is Full Of Love
ENTERTAINMENT	'This Is Us' Star Justin Hartley Says He Was Sexually Harassed By Fan
ENTERTAINMENT	Lois Lanes Pay Tribute To The Late Margot Kidder: 'She Led The Way'
ENTERTAINMENT	Jon Stewart And Dave Chappelle To Perform Standup Tour Together
ENTERTAINMENT	Taraji P. Henson And Kelvin Hayden Get Engaged On Mother's Day
